id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,link,is_intimate_wear
52444,Women,Apparel,Loungewear and Nightwear,Nightdress,Purple,Winter,2015,Casual,Red Rose White & Purple Nightdress,https://assets.myntassets.com/v1/images/style/properties/Red-Rose-White---Purple-Nightdress_1397fb14558d9357ca8069fa6052ecb3_images.jpg,TRUE
43536,Women,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,French Connection Women Peach Top,https://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Multi-Coloured-Top_010cd6898ca04d62922cd2dc6903fc9a_images.jpg,FALSE
54581,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Sushilas Women Printed Green Kurta,https://assets.myntassets.com/v1/images/style/properties/Sushilas-Women-Printed-Green-Kurta_db0c27e38c46687abdedae5414d183a1_images.jpg,FALSE
51053,Women,Apparel,Innerwear,Briefs,Green,Summer,2017,Casual,Enamor Women Green Bikini Brief,https://assets.myntassets.com/v1/images/style/properties/Enamor-Women-Sage-Green-Bikini-Briefs_5583a321de4f531fe4f760c00a926461_images.jpg,TRUE
6211,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,UCB Women's Print Boat Blue Top,https://assets.myntassets.com/v1/images/style/properties/6a927c672066f9d85bf3c7cf57453c1b_images.jpg,FALSE
30858,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Fabindia Women Striped Black Kurta,https://assets.myntassets.com/v1/images/style/properties/cebc2ea431e324e6f182512b17d41de9_images.jpg,FALSE
53536,Women,Apparel,Innerwear,Briefs,Multi,Winter,2015,Casual,Amante Women Pack of 3 Assorted Briefs PFCP11,https://assets.myntassets.com/v1/images/style/properties/Amante-Women-Pack-of-3-Briefs_6a13f3b2df3840878b69b0572afd15d7_images.jpg,TRUE
21116,Women,Apparel,Topwear,Tops,Lavender,Fall,2011,Casual,s.Oliver Women Faded Lilac Top,https://assets.myntassets.com/v1/images/style/properties/cf0cd81b8e04a4bbf9246bcdee1f179f_images.jpg,FALSE
4774,Women,Apparel,Bottomwear,Track Pants,Pink,Summer,2011,Sports,ADIDAS Women 3S Pink Track Pants,https://assets.myntassets.com/v1/images/style/properties/603270a4ee6b0e6e03e7195dba64bc44_images.jpg,FALSE
12106,Women,Apparel,Topwear,Kurtis,White,Fall,2011,Ethnic,W Women Printed White Kurtis,https://assets.myntassets.com/v1/images/style/properties/fe90679bf0051e385be147a39a741016_images.jpg,FALSE
42676,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Alma Women Black Kurta,https://assets.myntassets.com/v1/images/style/properties/1adbe62b93d04d06872dc5b07ac9312f_images.jpg,FALSE
2483,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Puma Women Spagetti Dahlia Purple Top,https://assets.myntassets.com/v1/images/style/properties/eb099387229f2ddf82e14775e5a42e6f_images.jpg,FALSE
23225,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011,Ethnic,Aneri Women Tibett Pink Kurta,https://assets.myntassets.com/v1/images/style/properties/c2a5b3ebdaf2ccd73bcd18a9262b3b92_images.jpg,FALSE
34292,Women,Apparel,Topwear,Dupatta,Multi,Summer,2012,Ethnic,Fabindia Women Multi Coloured Chanderi Dupatta,https://assets.myntassets.com/v1/images/style/properties/51ab0fc8ff218bf5bb0b40a20b2e8330_images.jpg,FALSE
3909,Women,Apparel,Bottomwear,Capris,Red,Summer,2011,Casual,Urban Yoga Women Yoga Red Capri,https://assets.myntassets.com/v1/images/style/properties/83ed388c312bd473733dbbd90c478418_images.jpg,FALSE
51605,Women,Apparel,Bottomwear,Trousers,Black,Fall,2012,Casual,Kraus Jeans Women Black Trousers,https://assets.myntassets.com/v1/images/style/properties/ea68b1f87fcf6eebf860870241c78429_images.jpg,FALSE
54979,Women,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Femella Women White Printed Shirt,https://assets.myntassets.com/v1/images/style/properties/Femella-Women-White-Printed-Shirt_b989f4b502f7867f579a5292267c0621_images.jpg,FALSE
51437,Women,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,Myntra Women Multi Coloured Printed Top,https://assets.myntassets.com/v1/images/style/properties/5812cb846491ee4b56349d48e7ec059b_images.jpg,FALSE
10007,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Nike Women As Trophy Swo White T-Shirts,https://assets.myntassets.com/v1/images/style/properties/54315bd731592e29d830218599d0a974_images.jpg,FALSE
33043,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Mother Earth Women Printed Blue Kurta,https://assets.myntassets.com/v1/images/style/properties/91089b63caa42b4144ed68abd5d5db1c_images.jpg,FALSE
13444,Women,Apparel,Topwear,Tops,Yellow,Summer,2011,Casual,United Colors of Benetton Women Printed Yellow Tops,https://assets.myntassets.com/v1/images/style/properties/6df32f4571a80ea8ac0fa513e29017a7_images.jpg,FALSE
50723,Girls,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Doodle Girls Blue Printed Dress,https://assets.myntassets.com/v1/images/style/properties/9fa6bd6c5b841804bdee04460ee934de_images.jpg,FALSE
34266,Women,Apparel,Topwear,Dupatta,Brown,Summer,2012,Ethnic,Fabindia Women Brown Silk Dupatta,https://assets.myntassets.com/v1/images/style/properties/3d7bfeba1368ed2b2707551f6715afc4_images.jpg,FALSE
18890,Women,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Arrow Woman Tyra Purple Shirt,https://assets.myntassets.com/v1/images/style/properties/877350d2da720803e9873ed14631d428_images.jpg,FALSE
16136,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,Tokyo Talkies Women Printed Blue Top,https://assets.myntassets.com/v1/images/style/properties/f845fd6ac2af576f264c36c1b6cac5ca_images.jpg,FALSE
27443,Women,Apparel,Topwear,Tshirts,Pink,Winter,2015,Casual,Jockey Women Pink T-Shirt,https://assets.myntassets.com/v1/images/style/properties/c56301eb6eae404d10e3968c19f79280_images.jpg,FALSE
53394,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012,Ethnic,Alma Women Blue and Sea Green Printed Kurta,https://assets.myntassets.com/v1/images/style/properties/Alma-Women-Kurtas_82bedb40d428d5041c9fd87c988d81f2_images.jpg,FALSE
5004,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011,Casual,Gini and Jony Girl's Delma Blue Kidswear,https://assets.myntassets.com/v1/images/style/properties/8b783d6b8d10aa61690f082ba3db9eda_images.jpg,FALSE
33271,Girls,Apparel,Bottomwear,Skirts,Red,Summer,2012,Casual,Gini and Jony Girls Red Skirt,https://assets.myntassets.com/v1/images/style/properties/87725859164f90b1c366659f2f381238_images.jpg,FALSE
19728,Women,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual,United Colors of Benetton Women Solid Purple Shirt,https://assets.myntassets.com/v1/images/style/properties/faba1b9df4905d09c93834faa5de2bc9_images.jpg,FALSE
27027,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Jealous 21 Women Blue Shorts,https://assets.myntassets.com/v1/images/style/properties/995dabdb57e37d34d3b873fc2e70a2fc_images.jpg,FALSE
50949,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2013,Casual,Lee Women Navy Blue Roxy Fit Jeans,https://assets.myntassets.com/v1/images/style/properties/cd8b98aaa2ead9e8f69b584a0650ee9b_images.jpg,FALSE
46010,Women,Apparel,Saree,Sarees,Maroon,Summer,2012,Ethnic,Fabindia Maroon Printed Saree,https://assets.myntassets.com/v1/images/style/properties/a2e76cf7bee3d7016de9dd827af2ff55_images.jpg,FALSE
34430,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Women Face Blue T-shirt,https://assets.myntassets.com/v1/images/style/properties/65cc0e8d9361daf20816db2c59a91b09_images.jpg,FALSE
10497,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Flying Machine Women RN HS White Tshirts,https://assets.myntassets.com/v1/images/style/properties/8660f80ac1419304503e73f07d8bc921_images.jpg,FALSE
11545,Women,Apparel,Topwear,Kurtas,Green,Summer,2011,Ethnic,W Women Printed Green Kurtas,https://assets.myntassets.com/v1/images/style/properties/W-Women-Printed-Green-Kurtas_72dc586500cc9c7f7de04705605d63a0_images.jpg,FALSE
52410,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Winter,2015,Casual,Red Rose Women Black Nightdress,https://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Black-Nightdress_be56a8ee3fdbfcc1baab9241d1fad22a_images.jpg,TRUE
4780,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Sports,ADIDAS Women's Balance Pink T-shirt,https://assets.myntassets.com/v1/images/style/properties/2364994f2ec08d2f23b3f9bcc455a798_images.jpg,FALSE
57162,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012,Casual,Elle Women Teal T-shirt,https://assets.myntassets.com/v1/images/style/properties/Elle-Women-Teal-T-shirt_fe4b32583dd5809b288f66621381edd8_images.jpg,FALSE
41007,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012,Casual,Gini and Jony Girls Woven Navy Blue Shorts,https://assets.myntassets.com/v1/images/style/properties/7195b148c3b6b41cf4ad730cbe7abbcb_images.jpg,FALSE
25542,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Wrangler Women Striper Tank Yellow Top,https://assets.myntassets.com/v1/images/style/properties/461b368161eddfe0d69ad79bf74ac172_images.jpg,FALSE
42682,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012,Ethnic,Alma Women Cream & Blue Kurta,https://assets.myntassets.com/v1/images/style/properties/589cb4d0b587a8b2ec66e6df75d4cbb0_images.jpg,FALSE
22767,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,BIBA Women Solid Green Kurta,https://assets.myntassets.com/v1/images/style/properties/2e3e23af2fc9d098ad191f998e590d63_images.jpg,FALSE
50347,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Aurelia Women Red Kurta,https://assets.myntassets.com/v1/images/style/properties/Aurelia-Women-Red-Kurta_490184c804d771f513cc4168530dad3a_images.jpg,FALSE
59665,Women,Apparel,Saree,Sarees,Yellow,Fall,2012,Ethnic,FNF Pink & Yellow Printed Evening Wear Sari,https://assets.myntassets.com/v1/images/style/properties/FNF-Pink---Yellow-Sari_04266265ca588ed869377b70fc7a3a38_images.jpg,FALSE
4921,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Gini and Jony Girl's Viona Pack of 3 Tee Kidswear,https://assets.myntassets.com/v1/images/style/properties/a8bf405400eec5130c056452d20ba104_images.jpg,FALSE
18255,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012,Ethnic,Aneri Women Multi Coloured Kurta,https://assets.myntassets.com/v1/images/style/properties/Aneri-Women-Multi-Coloured-Kurta_69da9538a27b1a152d57a3c84aa07f09_images.jpg,FALSE
27488,Women,Apparel,Innerwear,Briefs,Red,Winter,2015,Casual,Jockey Women Red Bikini Briefs,https://assets.myntassets.com/v1/images/style/properties/2799e85e049c78e441ed5277a0c9392c_images.jpg,TRUE
48525,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,French Connection Women White & Blue  Striped Dress,https://assets.myntassets.com/v1/images/style/properties/13a4a6cacd48d54b58c9b016922cdf04_images.jpg,FALSE
42823,Women,Apparel,Innerwear,Briefs,Grey,Summer,2012,Casual,Little Miss Intimates Women Grey Brief,https://assets.myntassets.com/v1/images/style/properties/c149840d6e29a3260f410ae379d8a63c_images.jpg,TRUE
19989,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,United Colors of Benetton Women Printed White T-shirt,https://assets.myntassets.com/v1/images/style/properties/6c9527c1e024ef16f8a4302b9e9bbdfb_images.jpg,FALSE
3936,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Jealous 21 Women's Black Miss T-shirt,https://assets.myntassets.com/v1/images/style/properties/48c7baa27e9e3766ed2e3f5327377c5b_images.jpg,FALSE
52883,Women,Apparel,Saree,Sarees,Blue,Fall,2012,Ethnic,FNF Printed Blue Sari,https://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Blue-Sari_9bf6e52baf971b344e6ae40fdd6342cc_images.jpg,FALSE
45834,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Vishudh Women Red Kurta,https://assets.myntassets.com/v1/images/style/properties/bbb0f521d3b1c458aa3c208e3a3e429b_images.jpg,FALSE
12139,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,Aurelia Women Solid Purple Kurtas,https://assets.myntassets.com/v1/images/style/properties/dee458d60da1bbc29db97e2fd6cbbb9f_images.jpg,FALSE
42649,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Alma Women Black Kurta,https://assets.myntassets.com/v1/images/style/properties/b87909fc3f6641dffba234ab5d09dc04_images.jpg,FALSE
57995,Women,Apparel,Dress,Dresses,Black,Fall,2012,Casual,Latin Quarters Women & White Black Dress,https://assets.myntassets.com/v1/images/style/properties/Latin-Quarters-Women-Black-Dress_91d19b8598579c1901a632e94e923a24_images.jpg,FALSE
38838,Women,Apparel,Dress,Dresses,Pink,Fall,2012,Casual,Latin Quarters Women Pink & Black Printed Dress,https://assets.myntassets.com/v1/images/style/properties/0c3f31c68dc87a91b5d80d05e68c981d_images.jpg,FALSE
21129,Women,Apparel,Topwear,Tops,Red,Fall,2011,Casual,s.Oliver Women Printed Red Top,https://assets.myntassets.com/v1/images/style/properties/ea48d69e5ce5857b92314699db33b8b2_images.jpg,FALSE
50982,Women,Apparel,Loungewear and Nightwear,Robe,Maroon,Summer,2017,Casual,Enamor Women Maroon Robe,https://assets.myntassets.com/v1/images/style/properties/c8a1a504ce8d77131881c7a93ceacbdd_images.jpg,TRUE
28898,Women,Apparel,Innerwear,Briefs,Red,Summer,2014,Casual,Enamor Women Red Brief,https://assets.myntassets.com/v1/images/style/properties/9dadf096271bea103174fff5a02bc649_images.jpg,TRUE
26902,Women,Apparel,Topwear,Tops,Lavender,Summer,2012,Casual,Jealous 21 Women Printed Lavender Top,https://assets.myntassets.com/v1/images/style/properties/f6184ed0403a70e72e4d22655056a19b_images.jpg,FALSE
30867,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Women Blue Kurta,https://assets.myntassets.com/v1/images/style/properties/febc6e0b14bd15b684b97f81bb497d2b_images.jpg,FALSE
22758,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Printed Blue Kurta,https://assets.myntassets.com/v1/images/style/properties/cf45a963291ed53328c18e819e9a64b0_images.jpg,FALSE
50378,Women,Apparel,Bottomwear,Salwar and Dupatta,White,Summer,2012,Ethnic,Vishudh Women Red & White Salwar and Dupatta,https://assets.myntassets.com/v1/images/style/properties/Vishudh-Women-Red---White-Salwar-and-Dupatta_c5a1ad65a8a37841f39fc1ad951bf5f5_images.jpg,FALSE
57961,Women,Apparel,Saree,Sarees,Black,Fall,2012,Ethnic,Prafful Women Black & Grren Sari,https://assets.myntassets.com/v1/images/style/properties/Prafful-Women-Multi-Coloured-Sari_82607f83f133913af4167094b5354247_images.jpg,FALSE
39122,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2012,Casual,Aneri Women Blue Leggings,https://assets.myntassets.com/v1/images/style/properties/952cc771e57b80c0f1d47e0e80b60388_images.jpg,FALSE
46813,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2012,Casual,Gini and Jony Girls Pink Skirt,https://assets.myntassets.com/v1/images/style/properties/167c8880c4c77718ac8e2ecdf57e619c_images.jpg,FALSE
27018,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,https://assets.myntassets.com/v1/images/style/properties/c3c02ca9eff02b8a9aed552288fe5914_images.jpg,FALSE
7308,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,UCB Women's Sleeveless Light Blue Top,https://assets.myntassets.com/v1/images/style/properties/31104f0fddd61a1b047b9729798a3790_images.jpg,FALSE
30893,Women,Apparel,Bottomwear,Patiala,White,Summer,2012,Ethnic,Fabindia Women Printed White & Blue Patiala,https://assets.myntassets.com/v1/images/style/properties/fdcc7abfc526a3c6fbb0f94c47f2154e_images.jpg,FALSE
5807,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,ADIDAS Women's Tunic Blue T-shirt,https://assets.myntassets.com/v1/images/style/properties/a4a3ed02b8092091213304e30b008f2f_images.jpg,FALSE
35985,Women,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Flying Machine Women Poppy Red T-shirt,https://assets.myntassets.com/v1/images/style/properties/99eeff9be7aebbb1064c5dad30a8c97e_images.jpg,FALSE
49631,Women,Apparel,Dress,Dresses,Cream,Summer,2012,Casual,Mineral Cream Dress,https://assets.myntassets.com/v1/images/style/properties/fda0b391ae8d1d339006c5d3aeb5fb88_images.jpg,FALSE
25925,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Femella Women Purple T-Shirt,https://assets.myntassets.com/v1/images/style/properties/049629eab4b3d2bf44563dabb6b14f92_images.jpg,FALSE
52877,Women,Apparel,Saree,Sarees,White,Fall,2012,Ethnic,FNF Multi Coloured Sari,https://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Multi-Coloured-Sari_aa50d66007d6aea86ba26ef5c2516095_images.jpg,FALSE
20037,Women,Apparel,Bottomwear,Stockings,Black,Fall,2011,Casual,United Colors Of Benetton Women Black Tights,https://assets.myntassets.com/v1/images/style/properties/887a7041ec9768e2ab0e0869932de076_images.jpg,FALSE
57959,Women,Apparel,Saree,Sarees,Turquoise Blue,Fall,2012,Ethnic,Prafful Turquoise Blue Printed Sari,https://assets.myntassets.com/v1/images/style/properties/Prafful-Turquoise-Blue-Printed-Sari_d89c1ab8f8e898fd4c185687706afea6_images.jpg,FALSE
52417,Women,Apparel,Loungewear and Nightwear,Night suits,Red,Winter,2015,Casual,Red Rose Women Red Pyjama Set,https://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Red-Pyjama-Set_b0d3365ac38ffa5addb01063ef8f701e_images.jpg,TRUE
24497,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Mother Earth Women Black Printed Kurta,https://assets.myntassets.com/v1/images/style/properties/bfad143887e7396a7a8a95123ecac8db_images.jpg,FALSE
57165,Women,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Elle Women Magenta Clash Top,https://assets.myntassets.com/v1/images/style/properties/Elle-Women-Dark-Pink-Clash-Top_82d1e32d8a956de3d32dd3f1274d344f_images.jpg,FALSE
41000,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Girls Woven Blue Shorts,https://assets.myntassets.com/v1/images/style/properties/4882420c3607228a30540b5b99aba1d4_images.jpg,FALSE
42685,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Alma Women White Printed Kurta,https://assets.myntassets.com/v1/images/style/properties/6b1597cfe1cf2aecbe9c1fba3d4b913d_images.jpg,FALSE
22760,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Solid Navy Blue Kurta,https://assets.myntassets.com/v1/images/style/properties/ecaf26af5a1d512051c9b8f1c6ec264d_images.jpg,FALSE
50340,Women,Apparel,Topwear,Kurtis,Brown,Summer,2012,Ethnic,Aurelia Women Brown Printed Kurti,https://assets.myntassets.com/v1/images/style/properties/Aurelia-Women-Chocolate-Brown-Kurti_f1ed985339f9570846e8a0e62369e146_images.jpg,FALSE
8378,Girls,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Doodle Girl's Princess Lime Kidswear,https://assets.myntassets.com/v1/images/style/properties/3877b9da648c16c969b043643426be71_images.jpg,FALSE
27020,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Jealous 21 Women Navy Blue Jeans,https://assets.myntassets.com/v1/images/style/properties/Jealous-21-Women-Washed-Navy-Blue-Jeans_3b959991273c8a02d33aa71c74ff8877_images.jpg,FALSE
46017,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic,Fabindia Women Orange Printed Kurta,https://assets.myntassets.com/v1/images/style/properties/c0bf2e3ffee05f2abebfd109cb65ac4d_images.jpg,FALSE
14030,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Nike Women Printed White Tshirts,https://assets.myntassets.com/v1/images/style/properties/32c82cde356b854b79b9e953fe358c2d_images.jpg,FALSE
39328,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012,Casual,Gini and Jony Girls Green Shorts,https://assets.myntassets.com/v1/images/style/properties/7ed1ca17fdfdefdd6320156fe7ea7292_images.jpg,FALSE
11542,Women,Apparel,Topwear,Kurtas,Beige,Summer,2011,Ethnic,W Women Printed  Beige Kurtas,https://assets.myntassets.com/v1/images/style/properties/88868353237260fd0163ddddaf253c9e_images.jpg,FALSE
2226,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women Black Tracksuit,https://assets.myntassets.com/v1/images/style/properties/e4f049a0633c869e79cfe6cecc634fc2_images.jpg,FALSE
18299,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Aneri Women Zeenat Black Kurta,https://assets.myntassets.com/v1/images/style/properties/26dea68b4b057a56f1f427d467d9df99_images.jpg,FALSE
27444,Women,Apparel,Topwear,Tshirts,Black,Fall,2015,Casual,Jockey Women Black T-shirt,https://assets.myntassets.com/v1/images/style/properties/96a7f4bbb5f631a57263185c7607a85a_images.jpg,FALSE
5003,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Gini and Jony Girl's Arella Blue Kidswear,https://assets.myntassets.com/v1/images/style/properties/4f0851704c708d135d68467d456bff2e_images.jpg,FALSE
53393,Women,Apparel,Topwear,Kurtas,Beige,Fall,2012,Ethnic,Alma Women Printed Beige Kurta,https://assets.myntassets.com/v1/images/style/properties/Alma-Women-Printed-Beige-Kurta_3b3e5c9884724a0b010654493aeb65d3_images.jpg,FALSE
11126,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2011,Sports,Urban Yoga Women Solid Blue Track Pants,https://assets.myntassets.com/v1/images/style/properties/16be23530fde32a5b2611fb7ed878aa0_images.jpg,FALSE
33044,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Mother Earth Women Printed Blue Kurta,https://assets.myntassets.com/v1/images/style/properties/e90c78953a069768e749cdf4b0c86a10_images.jpg,FALSE
13443,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,United Colors of Benetton Women Solid White Tops,https://assets.myntassets.com/v1/images/style/properties/3b361aac347e3b1af72cb86d61c8b19c_images.jpg,FALSE
18897,Women,Apparel,Dress,Dresses,Green,Fall,2011,Casual,Arrow Woman Solid Green Dress,https://assets.myntassets.com/v1/images/style/properties/5ec7f159be2030d4f24ad9da22d20501_images.jpg,FALSE
50724,Girls,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Doodle Girls Blue Washed Dress,https://assets.myntassets.com/v1/images/style/properties/8f184224331047aa5fc5b0041b04dc53_images.jpg,FALSE
16131,Women,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Tokyo Talkies Women Printed Red T-shirt,https://assets.myntassets.com/v1/images/style/properties/3c24fbf941f6d2f3f722cf56da3d36b2_images.jpg,FALSE
4919,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Gini and Jony Girl's Veeya Pink Kidswear,https://assets.myntassets.com/v1/images/style/properties/02d998a5e24bbc99dda9a40f4941c58d_images.jpg,FALSE
10000,Women,Apparel,Bottomwear,Skirts,White,Summer,2011,Casual,Palm Tree Girls Sp Jace Sko White Skirts,https://assets.myntassets.com/v1/images/style/properties/df30bc92249a83ec84b5ba682bf5a0fa_images.jpg,FALSE
52087,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Myntra Women Yellow T-shirt,https://assets.myntassets.com/v1/images/style/properties/dccb7b82447c4ad7933b0e56c24a310c_images.jpg,FALSE
42215,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Sepia Women Teal Top,https://assets.myntassets.com/v1/images/style/properties/a8f0bec1e1bcaa646180017cd750dbc7_images.jpg,FALSE
34295,Women,Apparel,Topwear,Dupatta,Orange,Summer,2012,Ethnic,Fabindia Orange Silk Dupatta,https://assets.myntassets.com/v1/images/style/properties/e59a78a161c7cc4662b4a538175205ee_images.jpg,FALSE
23222,Women,Apparel,Topwear,Kurtas,Red,Fall,2011,Ethnic,Aneri Women Freya Red Kurta,https://assets.myntassets.com/v1/images/style/properties/68aca81292bab32fda537210c1b44006_images.jpg,FALSE
51602,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual,Wrangler Women Blue Molly Jeans,https://assets.myntassets.com/v1/images/style/properties/Wrangler-Women-Blue-Molly-Jeans_f34d61092bdd940620b43e9e429d673c_images.jpg,FALSE
53531,Women,Apparel,Innerwear,Briefs,Pink,Summer,2017,Casual,Amante Women Pink Bikini Briefs PCLR02,https://assets.myntassets.com/v1/image/style/properties/53531/Amante-Women-Nude-Briefs_1_eb5c77f5ffaa7c8206878794711ae079.jpg,TRUE
4773,Women,Apparel,Bottomwear,Capris,Blue,Summer,2011,Sports,ADIDAS Women 3S Blue Capri,https://assets.myntassets.com/v1/images/style/properties/ae094e99b3c940e0192e78afcc3c7b4b_images.jpg,FALSE
21111,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,s.Oliver Women Check Purple Top,https://assets.myntassets.com/v1/images/style/properties/da76bedc1bfc8a6c8bd9db1d2208b1ab_images.jpg,FALSE
10656,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Doodle Girl Little frock Pink Tops,https://assets.myntassets.com/v1/images/style/properties/b6689210b79e2fe1738668723a041ea7_images.jpg,FALSE
57191,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women White Top,https://assets.myntassets.com/v1/images/style/properties/Elle-Women-White-Tunic_dcbfe4f18a308b0e73ed557977aee846_images.jpg,FALSE
11784,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Lee Women Solid Black Tshirts,https://assets.myntassets.com/v1/images/style/properties/8edd80f77d30fb2d93b2079804c0a4e5_images.jpg,FALSE
42671,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Alma Women Green Kurta,https://assets.myntassets.com/v1/images/style/properties/48501b0033535cfd3621917e742f61ea_images.jpg,FALSE
12101,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011,Ethnic,W Women Printed Pink Kurtas,https://assets.myntassets.com/v1/images/style/properties/8e2794dc0527e7616572e4bcb7686b11_images.jpg,FALSE
2484,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Puma Women Spagetti White Top,https://assets.myntassets.com/v1/images/style/properties/5391fab5f984b3d20923b4c52fdc56ec_images.jpg,FALSE
6024,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,UCB Women's Boat Neck Chest Print Green T-shirt,https://assets.myntassets.com/v1/images/style/properties/0f215078759e2f265d1b9fe2e4ad9040_images.jpg,FALSE
12333,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Ep Jeans Blue Jeans,https://assets.myntassets.com/v1/images/style/properties/3d8ebb1a01134bd612a5765372a4c644_images.jpg,FALSE
49636,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Mineral Blue & White Skirt,https://assets.myntassets.com/v1/images/style/properties/02944f1ec0ce181b1a1e3974770b95c4_images.jpg,FALSE
